-0.996471703572 501
-0.609020113022 502
0.3383617608 503
0.974655392178 504
0.714855350841 505
-0.202179403335 506
-0.933331346483 507
-0.806382753952 508
0.0619504237371 509
0.873326667542 510
0.881770400761 511
0.0795184940129 512
-0.795842349412 513
-0.939509407003 514
-0.219395848565 515
0.702429241248 516
0.978444126076 517
0.354881993716 518
-0.594957007044 519
-0.997795279313 520
-0.483265173349 521
0.4755767043 522
0.99717555325 523
0.601975797253 524
-0.346677730585 525
-0.976597351709 526
-0.708637871481 527
0.210839999735 528
0.936472547534 529
0.801116553894 530
